The Nine Points Of Roguery,reel,4/4,1/8,Dmaj,FE|:D2 (3FED ADFE|DEFG ABAF|D2 (3FED GEFA|BEED EGFE||D2 (3FED ADFE|DEFG ABAF|DEFA GABc|1 dfec d2 FE:|2 dfec d2 AB|||:~=c3 A ~B3 G|AGAB AGFE|DE (3FED GEFA|BEED E2 AB||~=c3 A ~B3 G|Adcd fdAF|DEFA GABc|1 dfec d2 AB:|2 dfec d2 fe||:d2 fa gfec|defg abaf|(3ddd fa gfed|be (3eee beef||d2 fa gfec|defg abaf|defa gfeg|1 fdge fddA:|2 fdge fdAF||
Jenny's Wedding,reel,4/4,1/8,Dmaj,D2 (3FED AD (3FED|Adde fded|cAAB =c3d|eaag edcA|D2FA dfed|cAAB cdeg|fdec d2cA|(3Bcd AG FDD2:|d2fd Adfd|cAAB cdec|d2fd Adfd|(3Bcd eg fddA|d2fd Adfd|(3Bcd ef g2fg|afge d2cA|(3Bcd AG FDD2|d2fd adfd|ecAB cdec|d2fd adfd|eaag fddA|d2fd adfd|(3Bcd ef g2fg|afge d2cA|(3Bcd AG FDD2||
She Moved Through The Fair,waltz,3/4,1/8,Dmix,|(3DEF|G4 FG|A2 A4-|A4 GE|C2 D2 D2-|{EDC}D6-|D2 z2 AB|c2 d3 A|B A3 F2|G4 {AG} F>G| A6-|A2 z2 AB|c2 d3A|BA3 F2|G4 FG| A6-|A2 z2 (3DEF|G6-|G4 FG|A6-|A2 z2 GE|C2 D2 {EDC}D2-|D6-| D4|
Arthur Darley's,jig,6/8,1/8,Amix,|: A3 AGF | EDC D3 d2e | fgf edc | d3 d2e |fgf edc | dAA BAG | FED EDC | DFE CDE |Ddd Aee | Aff Agg | fed edc | d2d dcB :||: A=ff fef | A=ff fef | A=ff Agg | Aaa A_bb |A=ff fef | A=ff f2g | =fed ed^c | d2d d2e :||: fgf edc | dAA BAD | FED EDC | DEF CDE |Ddd Aee | Aff Agg | fed edc | d2d d3 :|
Big John McNeil,reel,4/4,1/8,Amaj,"A2|:A,2 CE FECE|AECE FECE|A,2 CE FECE|FAGF EDCB,|A,2 CE FECE|AECE FECE|A,CB,D CEDF|1 EGBd (3cBA A2:|2 EGBd (3cBA cd|||:eAfA eAcd|eAfA e2 (3agf|eAfA eAce|dece B2 cd|eAfA eAcd|eAfA e2 fg|agfe fedc|1 defg a2 cd:|2 defg a2 A2||"
Willafjord,reel,4/4,1/8,Dmaj,B2| A2F A2D FA | B2G B2D GB | A2F A2D FA |EFGA GFED |A2F A2D FA | B2G B2D GB |ABcd efge | f2d2 d2 :|de | f2d f2f df | geaf gfed |f2d f2A df | e2ce Aece|f2d f2f df | gdaf gfed | ABcd efge | f2d2 d2 :|
Cherish The Ladies,jig,6/8,1/8,Dmaj,dFF AFE|DFA AFA|BEE GFE|FDF ABc|dFF AFE|DFA AFA|Bcd efg|1 fdc d2c:|2 fdc d2A|||:dfd cec|dcd AFA|BEE GFE|FDF ABc|dfd cec|dcd AFA|Bcd efg|fdc d2A:||:~d3 fed|afd fed|~B3 ~g3|ece gfe||1 dcd fed|afd gbg|fdB AGF|GEF GFE:||2 ~a3 bgb|afa g2e|fdB AGF|GEF GFE|||:ADD AGF|ADD AdB|ADD AGF|GEF GFE|ADD AGF|ADD AB=c|BGB AFA|GEF GFE:||:DFA dAF|DFA BGE|DFA dAF|GAG GFE|DFA ~d3|Bcc AB=c|BGB AFA|GEF GFE:|
The Lady On The Island,reel,4/4,1/8,Dmaj,| BAFB AFEF | D2FA BAdB | BAFB ~A2AB | defd efdB |BAFB AFEF | DAFA GBdB | BAFB AFAB | defd eABc |||:d2fd efge | afdf edBA |1 d2fd efge |afdf e2 (3ABc :|2 defg ~a2ab | afdf edd2 ||
Trim The Velvet,reel,4/4,1/8,Gmaj,~G3B AGFD|GBdB BAFA|~G3B AGFA|defd cAFA|~G3B ~A3c|BcdB BAFA|~G3B AGFA|defd cAFA||dgeg dg~g2|dedB cAFA|dgeg dg~g2|defd cAFA|d3e dBGB|dGBd cAFA|dgeg dg~g2|defd cAFA||~g3a bgaf|g2ab c'baf|g2af g2af|defd cAFA|~g3a bgaf|g2ab c'ba2|bg~g2 af~f2|defd cAFA||BGdG BG~G2|(3BAG dB cAFA|BGdG BG~G2|defd cAFA|BGdG BG~G2 |DGBd cAFA|~B3G c2ce|defd cAFA||
The Old Blackthorn,reel,4/4,1/8,Dmix,| d2FB AFEF | D2dc BABc | dF~F2 dFAF | GBAF Dgfe |d2FB AFEF | D2dc BABc | dF~F2 AF~F2| GBAF D4 |||: d2 (3fed egfd | A2 (3cBA eAcA | defg ~a2ab | afeg fddc :|
The Longford Tinker,reel,4/4,1/8,Dmaj,|dBBA B2 Bc|d~B3 fBeB|dBBA B2 dB|ABde ~f3e||d~B3 f~B3|d~B3 ~f3g|aAAF ABAF|ABde ~f3e||d2 fd efge|defa gefe|(3ddd fd efge|faaf gfef||d2 fd efge|defa ~g3a|bgaf gfed|faaf gfed||f~a3 f~a3|faaf gfed|gb (3bbb gb (3bbb|gbbf gfed||f~a3 f~a3|faaf g2 ga|bgaf gfed|faaf gfef|
Lord Inchiquin,waltz,3/4,1/8,Dmaj,A2|d2 de fe|d2 ed cB|A2 F2 A2|f4 e2|d2 ed cB|A2 G2 F2|G2 BA GF|E4 ag|f3e d2|d2 c2 B2|A2 F2 A2|f4 e2|d2 ed cB|Ad3 F2|E4 D2|D4:||:A2|AB cd e2|e2 d2 e2|f2 d2 f2|e4 d2|de fg a2|a2 b2 g2|f3d f2|e4 d2|de fg a2|a2 b2 g2|f3g e2|d4 f2|gf e2 e2|e2 f2 d2|c2 d2 B2|A2 a2 g2|f3e d2|d2 c2 B2|A2 F2 A2|g4 fe|d2 ed cB|Ad3 F2|E4 D2|D4:|
Down By The Sally Gardens,reel,4/4,1/8,Dmaj,"DE|F2ED EDEF|A4 B2dA|B2AF E3D|B,4 A,2DE|F2ED EDEF|A4 B2dA|B2AF E3D|D6||A2|d2cA B3d|c3A F2FA|B2AF ABde|d6 DE|F2ED EDEF|A4 B2dA|B2AF E3D|D6||"
The Pinch Of Snuff,reel,4/4,1/8,Dmaj,"|: F2DF EFDE | F2DF EFGE | F2DF EFDF | G2BG EFGE :||: DFAF BFAF | DFAF EA,CE | DFAF BFAF |1 GABG EA,CE :|2 GABG EFGA ||K:G|: B2GB ABGA | B2GB ABcA | B2GB ABGB | cdec ABcA :||: GBdB eBdB | GBdB ADFA | GBdB eBdB |1 cdec ADFA :|2 cdec ABcd ||K:A|: c2Ac BcAB | c2Ac BcdB | c2Ac BcAB |1 defd BcdB :|2 defd BE^GB |||: Acec fcec | Acec BEGB | Acec fcec | defd BcdB :|"
The Lisnagun,jig,6/8,1/8,Cmaj,cAG ~c3|deg ~e3|deg edc|dcA cAG|cAG ~c3|deg ~e3|deg edc|1 dcA c3:|2 dcA cde||~g3 edc|deg ~e3|deg edc|dcA cAG|~g3 edc|deg e2c|deg edc|dcA cde|~g3 age|deg ~e3|deg edc|dcA cAG|cAG ~c3|deg ~e3|deg edc|dcA c3||
Cock O' The North,jig,6/8,1/8,Amix,cdc cBA|cde f2e|cdc cBA|B3 e2d|cdc cBA|cde f2e|cAc BGB|A3 A3:||:a2e f2e|a2e f2e|cdc cBA|BcB B2e|a2e f2e|a2e f2e|cAc BGB|A3 A3:||
Sixpenny Money,jig,6/8,1/8,Dmaj,fAA fAA|BAG FGE|DED AFA|dfd efg|FAA FAA|BAG FGE|DED AFA|dfd e2 d:||fef gfg|afd ede|fef gfg|afd e2 d|fef gfg|afd fga|ABA AFA|dfd e2 d:||
The Sailor On The Rock,reel,4/4,1/8,Dmaj,dfed BcdB|AD (3FED FAAB|defe B2dB|ABdf gfef|dfed BcdB|AD (3FED FAA2|dfed B2dB|ABdf ~e2d2||faag fddf|gfga beeg|faaf gedB|ABdf ~e2d2|faag fddf|gfga bgeg|agfe dcBc|ABde gfef||
The Wild Irishman,reel,4/4,1/8,Dmaj,|:d2fd gefe|dfed cdec|d2fd gefd|g2fe dcBc|d2fd gefe|dfed cdeg|~f3d ~g3e|cdec dcdf:||:edcB ABcd|eA~A2 eAfA|edcB A2de|fgfe dcdf|edcB ABcd|eA (3AAA eAfA|edcB ~A3e|fgfe d3c:|
The Cuil Aodha,jig,6/8,1/8,Gmaj,|:gfd cAd|GAG B2c|dcB cAG|FED cBA|~G3 GFG|~A3 fga|gfd cAd|1 GAG G2g:|2 GAG G2d|||:d2g gfg|ade fga|gfd cAd|cAG FGA|G2g gfg|ade fga|gfd cAd|1 GAG G2d:|2 GAG G2g||
The Brosna,slide,12/8,1/8,Gmaj,|:D2G G2A BAB d2B|A2D FED A2D FED|G2G G2A BAB d2B|A2D FED G3 G3 :||:g2f efg f2e d2B|c2B A2B c2d e2f|g2f efg f2e d2B|c2A FED G3 G3 :|
The Humours Of Ballyconnell,reel,4/4,1/8,Dmaj,A|defe dBAF|BFAF E3A|defe dBAF|BFAF D3:||E|:F/2E/2DAD BDAD|G/2F/2EBE G/2F/2EBE|F/2E/2DAD FA A2|1 B/2c/2dAF D2DE:|2 B/2c/2dAF Defg|||:a2af a3f|gece gece|faaf abag|1 faec defg:|2 faec d3||
Ar Éirinn Ní Neosfainn Cé Hí,waltz,3/4,1/8,Dmaj,"|:de | ""D""f2A3A|""Em7""B2d3e|""D""f6-|f4de|f2A3A|""Bm""B2d3f|""A""e6-|e4de|""D""f2A3A|""G""B2g3e|""D""f6-|f3ded|""G""B2""A""A3A|""G""B2D3""A""e|""D""d6-|d4fg|""D""a2f2fe|d3fa2|""G""b6|""Bm""d'4b2|""D""a2f2fe|""Bm""d3efd|""A""e6-|e4ag|""D""f2A3A|""G""B2g3e|""D""f6-|f3ded|""G""B2""A""A2A|""Em7""Bd3""A""e2|""D""d6-|d4:|"
The Pinch Of Snuff,reel,4/4,1/8,Dmaj,"|: F2DF EFDE | F2DF EFGE | F2DF EFDF | G2BG EFGE :||: DFAF BFAF | DFAF EA,CE | DFAF BFAF |1 GABG EA,CE :|2 GABG EFGA ||K:G|: B2GB ABGA | B2GB ABcA | B2GB ABGB | cdec ABcA :||: GBdB eBdB | GBdB ADFA | GBdB eBdB |1 cdec ADFA :|2 cdec ABcd ||K:A|: c2Ac BcAB | c2Ac BcdB | c2Ac BcAB |1 defd BcdB :|2 defd BE^GB |||: Acec fcec | Acec BEGB | Acec fcec | defd BcdB :|"
Contentment Is Wealth,jig,6/8,1/8,Edor,|:f | gfe edB | BAB EFG | ~F3 DFA |BAc def |[1 ~g3 edB | BAB d3 |B/c/dA FAF | GED E2 :|[2 ~g3 fdB | bag agf | ged e/f/ge | dBG E2 |||:z | efe Beg | bge gfe |1 ded ~d3 |Adf afd |efe Beg | bge gfe |fdB AGF | GED E2 :|2 ded [F3d3] ||[E3d3] [D3d3] | efe Beg | bge gfe | fdB AGF | GED E2 ||
The Hut On Staffin Island,hornpipe,4/4,1/8,Dmaj,"A,B,DE DD DE|(3FED FA dDcd|(^AB)BB D=AFD|DEFE DB,B,D|A,B,DE DDDE|(3FED FA dDcd|B2(3BcB BAFD|1 DEFE DDDB,:|2 DEFE DDFA||d2(3ddc dfed | cBcd ccBA|(^AB)BB BcdB|AFEF DB,B,A|DdDd Dfed|cBcd ccBA|B2BA BcdB|AFEF DEFA|d2(3ddc dfed|cBcd ccBA|(^AB)B=A BcdB|AFEF DB,B,D|A,B,DE D2 DE|(3FED FA dDcd|[D^A]BBB [DB]=AFD|DEFE D4||"
Leslie's March,jig,6/8,1/8,Dmaj,|:d3 d3|dcB ABc|dcB AGF|A2F E2D|e3 ede|fed eag|f2 e d2 A|def e2d :||:fed e A2|fed e A2|gfe f B2|gfe f B2|fed e A2|fed eag|f2 e d2 A|def e2d:||:dfa dfa|dfa afd|egb egb|egb bge|dfa dfa|dfa a2 g|fed d2 A|def e2d :|
The Ash Grove,waltz,3/4,1/8,Dmaj,"|: ""A""A2 | ""D""d2f2ag | ""D""f2d2d2 | ""G""e2 gfed | ""A""c2A2A2 |""D""d2fedc | ""G""B2G2B2 | ""D""A2d2""A7""c2 | ""D""d4 :||: e/f/g |""D""a2fgab | ""D""a2g2f2 | ""A""g2efga | ""A7""g2f2e2 | ""D""f2defg |""Bm""f2e2d2 | ""A""c2a2""E""^g2 | ""A""a4 A2 | ""D""d2f2ag | f2d2d2 |""G""e2gfed | ""A""c2A2A2 | ""D""d2fedc | ""G""B2G2B2 | ""D""A2d2""A""c2 | ""D""d4 :||"
Alexander's,hornpipe,4/4,1/8,Dmaj,(3gfe|dAFA DFAd|fdcd FAdf|(3ggg ge (3fff fd|(3efe (3dcB A2 (3ABc|dAFA DFAd|fdcd FAdf|gfge fefd|(3efe dcd2:|AG|FAdA FAdA|GBdB GBdB|Acec Acec|dfaf (3gfe cA|FAdA FAdA|GBdB GBdB|Aceg fefd|(3efe dcd2:|
The Tailor's Twist,hornpipe,4/4,1/8,Dmaj,"|:FE|DA, FD AF dA|Bg ed cb ag|fe dc Bg ed|(3cdc (3BcB (3ABA (3GFE|DA, FD AF dA|Bg ed cb ag|fe dc Bg ec|d/c/d dc d2:||:fg|~a3f df af|ba gf eA ce|{f}~g3e cd ef|(3gag (3fgf eg fe|df ec dD FA|B/A/B ed cb ag|fe dc Bg ec|d/c/d dc d2:|"
The Scotsman Over The Border,jig,6/8,1/8,Dmix,|: DED FDF | AFA d2A | {c}BAB BAB |dgf edB |ADD FDF | AFA d2A | ~B3 AFA | dAF E3 :||: dfa afa | bag fef | dfa afe | def edB |dfa afa | bag fed | B2B AFA |dAF E3 :|
Kitty Goes A-Milking,reel,4/4,1/8,Gmaj,| dG G2 d2 cA | dG G2 FGAB | dG G2 d2 eg | fdcA GABc |dG G2 d2 cA | dG G2 FGAB | dG G2 d2 eg | fdcA GABc |dg g2 ag g2 | dggf d2 cA | dg g2 ag g2 | dcAB c2 Bc |dg g2 ag g2 | dggf d2 cA | defg a3 g | fdcA G4 |
Crowley's,reel,4/4,1/8,Dmaj,B|A3d B2dB|ADFD ADFD|A3A BABc|dfeg fddB|ADFA B2 dB|ADFD ADFD|A3A BABc|d2 eg fdde||f3a g2fg|eA c/B/A eA c/B/A|f3a g2 fg|afge fdde|f3a g2fg|eA c/B/A eA c/B/A|f3a g2 fg|afge fd d||
Hand Me Down The Tackle,reel,4/4,1/8,Dmaj,|: dD~D2 FDFA | dfaf gfec | dD~D2 FDFA | GFEF GABc |dD~D2 FDFA | dfaf gfec |d2 ec dBAF | GFEF GABc :||d2 fd Adfd | ~d2 fd edBc | d2 fd Adfd | BdAG FDDA |[1 d2 fd Adfd | cdef ~g2 fg | afge fede | BdAG FDD2 :|[2 ~a3b agfa | ~g2 ef gbag | faeg fdAF | GFEF GABc ||
The Crock Of Gold,reel,4/4,1/8,Gmaj,|: B3B BAGE | G3A GEDB | DEGA BAGA | B2dB BAA2 |B3B BAGE | G3A GED2 | g2fg egdB | DEGA BGG2 :||: eaa2 bage | a2ba gede | gedB GABd | egdB BAA2 |eaa2 bage | a2ba gede | g2fg egdB | DEGA BGG2 :|
Jenny Picking Cockles,reel,4/4,1/8,Dmix,|FG|:Addc AGEF|GEcE dEcE|Addc AGEF|GEcE ED D2:||:f2 fd e2 ed|cAAB cdeg|f2 fd e2 ed|eaag edde||f2 fd e2 ed|cAAB c3 d|eddc AGEF|GEcE ED D2:|
The Doon,reel,4/4,1/8,Dmaj,|: DFAF BFAF | DEFD E3F | DFAF BFAF | (3Bcd ec dBAF |DFAF BFAF | DEFD E3F | DFAF BFAF | (3Bcd ec d2AF :||: d2fd Adfd | d2fd edBA | d2fd Adfd | g2fg edBA |d2fd Adfd | d2fd e3f | gefd ecdA | BABc dBAF :|
Farewell To Erin,reel,4/4,1/8,Dmaj,|: D2 (3FED ADFA | Ad~d2 Adfd | D2 (3FED ADFA | dBcA BFAF |D2 (3FED ADFA | Ad~d2 defg | afge fdec | dBAG FD D2 :||: dcdB AF~F2 | DFBF AFEF | dcdB ADFA | BF~F2 GFEF |d2 cd (3Bcd AF | Addc defg | afge fdec | dBAG FD D2 :||
Strike The Gay Harp,jig,6/8,1/8,Dmaj,d2B cBA|dAF FED|d2B cAA|dAF EFA|def Bcd|ABA F2 E|DED DEF|AFE EFA:|dcd fdf|aba afe|def afa|bge edB|def afa|bgb a2g|fed dfe|dAF EFA:|def def|dAF DFA|def def|dAF F2A|def Bcd|ABA F2 E|DED DEF|AFE EFA:|
Scotland The Brave,march,4/4,1/8,Dmaj,"A,D|D2 D3/2E/2|FD FA|d2 d3/2c/2|dA FD|G2 B3/2G/2|FA FD|E2 A3/2B/2|(3ABA FE|D2 D3/2E/2|FD FA|d2 d3/2c/2|dA FD|G2 B3/2G/2|FA FD|E2 D3/2D/2|D2 cd|e2 e3/2e/2|ec A2|d2 f3/2e/2|dA FD|d2 dd|c2 dc|Bd cB|AG FE|D2 D3/2E/2|FD FA|d2 d3/2c/2|dA FD|G2 B3/2G/2|FA FD|E2 D3/2E/2|D2||"
The Shetland Fiddler,reel,4/4,1/8,Dmaj,|:AB|d2fd Adfe|defg afdf|e2 ge Bege|cdef gece|d2fd Adfe| defg afdf|(3fga fd (3fga fd|Bgec d2:||:cd|eAfA gAaA|eaaf gfed|AeBe cede|efed cABc|dAeA fAgA|eaaf gfed|(3fga fd (3fga fd|Bgec d2:|
The London Lasses,reel,4/4,1/8,Gmaj,G3 B d2 Bd | eaag eg g2 | G3 B dGBd | egdB AGEF |G3 B d2 Bd | eaag efga | bgag egfa |1 gedB AGED :|2 gedB AGEF ||g2 fg edBe | dG G2 dGBd | g2 fg efge | dBGA BA A2 |g2 fg efge | dB B2 dega | bgag egfa |1 gedB AGED :|2 gedB AGEF ||
The Hole In The Hedge,jig,6/8,1/8,Cmaj,|:C2E EDE|GEC E2D|C2E EDE|GEC D2E|C2E EDE|GEG c2c|cde dcA|1 GEC D2E :|2 GEC D2C|||:c2e dcA|GEG GAB|c2e dcA|GEC D2C|c2e dcA|GEG GAB|cBc AcA|1 GEC D2C :|2 GEC D2E||
The Maid At The Well,jig,6/8,1/8,Gmaj,|:GED DED | GFG c2e | dcB AGA | BAG E2F |GED DED | GFG c2e | dcB AGA | BGF G3 :||: gdd edd | gdB c2e | dcB AGA | BAG E3 ||1 g2d e2d | gdB c2e | dcB AGA | BGF G3:||2 GED DED | GFG c2e | dcB AGA | BGF G3 |
Shandon Bells,jig,6/8,1/8,Dmaj,AFD DFA|ded cBA|BGE E2G|B2A Bcd|AFD DFA|ded cBA|Bcd ecA|d3 d2B:||:f2d dcd|f2a afd|cAA eAA|cAc efg|f2d dcd|faa afd|Bcd ecA|d2d d3:||
The Maids Of Ardagh,polka,2/4,1/8,Amix,F>A BA|de f2|fe/f/ gc|ed BA|F>A BA|de f2|fe/f/ gc|ed d2:|ef/e/ ce|fe a2|ef/e/ ce|fe c/B/A|ef/e/ ce|fe a2|ef/e/ dB|BA A2:|
Garryowen,jig,6/8,1/8,Dmaj,dc |:BAG FED |FGF Fdc |BAG FED |EFE Edc |BAG FED |FGF F2 G |ABc dAF |1 EFE E dc :|2 EFE EFG |||:A2 F A2 F |A2 F Adc |B2 G B2 G |B2 G B2 c |d2 e f2 e |dcB AFG |ABc dAF |1 |3EFE EFG :|2 4EFE E dc ||
The Hole In The Hedge,jig,6/8,1/8,Cmaj,|:C2E EDE|GEC E2D|C2E EDE|GEC D2E|C2E EDE|GEG c2c|cde dcA|1 GEC D2E :|2 GEC D2C|||:c2e dcA|GEG GAB|c2e dcA|GEC D2C|c2e dcA|GEG GAB|cBc AcA|1 GEC D2C :|2 GEC D2E||
The Limerick Lasses,reel,4/4,1/8,Dmaj,dBAF D2DF | GFGA BE~E2 | dBAF DFAF | GBAG FDD2 |dBAF D2DF | GFGA BE~E2 | d2cd (3Bcd AF | GBAG FDD2 ||dcde fgfe | dcde fB~B2 | dcde ~f2bf | afeg fABc |dcde fgfe | dcde fB~B2 | bf ~f2 afed | ABde fdd2 ||Adfd adfd | Adfd edcd | Adfd adfd | (3fga eg fdd2 |Adfd Adfd | Adfd edcd | fgfe dBAF | ABde fdd2 ||BdAd (3Bcd Ad | BABd BE~E2 | BAFB ABde | (3fga eg fdd2 |BdAd (3Bcd Ad | BABd BE~E2 | BAFB ~A2AA | ABde fdd2 |
The Fisherman's Island,reel,4/4,1/8,Dmaj,D2 FA d2 cA | BAGB AFDF | GEFD EFGA | (3Bcd ed cAAg |fd ~d2 edcA | BcdB AGFD | EFGA (3Bcd ed |1 cAGE FDCE :|2 cAGE D2 z2 |||: fd ~d2 AF ~F2 | DFAd fdef | ge~e2 bece | dfed cAGE |DF~F2 AddA | B2gf edcB | Adfa gbed |1 cAGE D2 z2 :|2 cAGE FDCE ||
Love At The Endings,reel,4/4,1/8,Dmaj,"FE|:DEFA BcdB|AF (3FDF AFEF|DEFA (3BcB AF|(3GFE (3FED B,DDF|DEFA BcdB|AF (3FEF ABde|fgfe dfec|1 dBAF D3 E:|2 dBAF D3 g|||:fgfe defg|afbf afed|fgfe dfbf|afdf e2 de|fgfe dcdB|AF (3FEF E2 DE|FABc dfec|1 dBAF d3 g:|2 dBAF D3 E||"
The Graf Spee,reel,4/4,1/8,Ddor,|:E2CD E~G3|AGcG AGcG|EDCD E~G3|AGcG EDD2:||efed cBcA|G~E3 GAcd|efed cBcA|GECD EDD2|efed cBcA|G~E3 GAcd|eaag efed|cAGE EDD2||:eggf gedg|eaag a3g|efed cBcd|edge edd2:||:ec (3ccc cAGE|GAcd cAGE|GAcd ecdc|cAGE EDD2:||(3efg cg (3efg cg|(3fga da (3fga da|(3efg cg (3efg cg|ABcd edde|g2af gefd|ecdB cAGE|GAcd ecdB|cAGE EDD2||
The Fox On The Town,reel,4/4,1/8,Gmaj,ef|gedB edBA|G2BG DGBd|gedB edef|g3f efga|beed edBA|G2BG DGBd|efgb adfa|gbaf g2:|ga|beed Bdge|dBB2 dega|bee2 bege|efgb a2gf|g3e dedB|GBdg edBd|efgb adfa|gbaf g2:|
The Maids Of Castlebar,reel,4/4,1/8,Dmaj,"ABc||dD (3DDD EDB,E|DEFA BAFA|d2cd (3Bcd AF|DEFD EDB,D|FD (3DDD EDB,E|DEFA BAFA|dfec dBAG|FDEF D2Bc|dD (3DDD EDB,E|DEFA BAFA|dDcD BDAD|DEFD EDB,D|FD (3DDD EDB,E|DEFA BAFA|dfec dBAG|FDEF D4||:{^g}a2^ga fd (3ddd|fdad fddf|(3gfe be geef|(3gfe be geeg|~f3a ~g3e|fdec dcBA|Bcde (3f^ga ec|dBAG FDD2:||"
Pórt Na BPúcaí,waltz,3/4,1/8,Dmaj,d>c A3 B | A{BA}G/E/ F2 G2 | A>B =c3{dc}B | A3/2{BA}G/ {AB}A4 |d>c {AB}A3 B | A{BA}G/E/ {A}F2 {A}G2 | A{BA}G/F/ G4- | G{AG}F G4 :||: A>B c2 d2 | e f/g/ {fg}f2 g2 | {b}a{ba}g/f/ g2 e>f | {ef}e{fe}d/B/ c4 |[1 {AB}A>B c2 d2 | {ef}e f/g/ {fg}f2 g2 | {b}a{ba}g/f/ g2 e>f | e{fe}d/c/ d4 :|[2 d>c {AB}A3 B | {c}A{BA}G/E/ F2 G2 | A{BA}G/F/ G4- | G{AG}F G4 ||
When Sick Is It Tea That You Want?,jig,6/8,1/8,Dmaj,|:A2 d dcB|ABA AFA|ABd ede|fdB ~B3||Add dcB|ABA AFA|ABd ede|1 fdc d2 B:|2 fdc dfg|||:afd dcd|BGF G2 g|bge efd|cAA ABG||FAd fdB|ABA AFA|ABd ede|1 fdc dfg:|2 fdc d2 B||
The Moon And The Seven Stars,jig,6/8,1/8,Dmaj,|: d2A A2A | GAB A2A | Bcd efg | fed cBA |d2A A2F | GAB A2A | Bcd efg | Adc d2d :||: e2A A2f | efg ~f2f | efg fed | cde A2A |BGB AFA | BGB AFA | Bcd efg | Adc d2d :|
Spanish Lady,polka,2/4,1/8,Dmaj,A/G/|:FA AB/c/|d>c de/f/|ge fd|BA A/B/A/G/|FA AB/c/|d>c de/f/|ge fd|BA A2:|fa a/b/a/f/|ed de|fa a>f|ed e2|fa a/b/a/f/|ed de/f/|ge fd|BA A2:|
Anderson's,reel,4/4,1/8,Dmaj,| ABdf efdB | AF F2 EDEF | ABdf efdf | afeg fddB |ABdf efdB | AF F2 EDEF | ABdf efdf | afef defg |a2 fa bafb | a2 fd edBd | a2 fa bafb | afef defg |a2 fa bafb | a2 fd edBd | A2 FA ABdf | afef d4 |
Andy De Jarlis',jig,6/8,1/8,Emaj,EGB EGB|EGB c2B|EGB EGB|=DFA B2A|EGB EGB|EGB c2a|gfe Bcd|1 e3 e3:|2 e3 e2a|||:gfg efg|aga c2e|~f3 fge|dcB c2B|gbg efg|aga c2e|fgf Bcd|1 e3 e2a:|2 e3 e3||
The Lilting Fisherman,reel,4/4,1/8,Cmaj,cA|G~E3 GAcd|egdB cAAc|G~E3 GAcd|egdB c2 cA||G~E3 GAcd egdB cAAc|G~E3 GAcd|egdB c3 d||e~g3 e~a3|gedB cAAc|e~g3 e~a3|gabg a2 ag||e~g3 e~a3|gedB cAAc|G~E3 GAcd|egdB c2 cA|
The Galway Girl,reel,4/4,1/8,Dmaj,DE | F2 (3EFE D2 DE | F2 F2 FED A | B2 B2 Bcdc | B2 A2 A2 FA |B2 B2 A2 F2 | GF G2 F2 D2 |E2 E2 EFGF | E2 D2 D2 A2 |B3 AB3 AB2 | c2 d2 B2 A2 | ABAG F2 E2-| E2 A2 B2 B2 |A2 F2 GA G2 | F2 D2 E2 ED | EFGF E2 D2 | D4 z2:|
The Cuckoo's Nest,hornpipe,4/4,1/8,Gmaj,dc|B2 BA GB dg|fd cB ce dc|B2 BG (3EFG AB|c2 A2 A2 dc|B2 BA GB dg|fd cB ce dc|B2 BG (3EFG Ac|B2 G2 G2:|:Bc|dB GB dB GB|dB cA G2 AB|cA FA cA FA|cB AG G2 BA|G2 Bc dg ~g2|fd cB ce dc|B2 BG (3EFG Ac|B2 G2 G2:|:Bc|dg gf ga bg|af d^c d2-de|=fe de ^fg af|gf dB ce dc|B2 BA GB dg|bg dB ce dc|B2 DE FG Ac|B2 G2 G2:|
Donald Blue,reel,4/4,1/8,Dmaj,|:dBAF AFAB|dBAF E2D2|dBAF AFAd|BB2A B2e2:||:ABde fafd|fafd edB2|ABde fafd|BB2A B2d2:|
The Flax In Bloom,reel,4/4,1/8,Dmaj,D2 (3FED FAAf|(3gfe (3fed edBd|(3ABA FA dfaf|gafd edBd|D2 (3FED FAAf|(3gfe (3fed edBd|ABAF ABde|faeg fd d2||(3fgf df (3efe ce|dcdB AGFG|DFAd FAdf|(3gfe (3fed edBd|(3fgf df (3efe ce|dcdB AGFG|DFAc defg|afeg fd d2||
The Ivy Leaf,reel,4/4,1/8,Dmaj,A3A cdeA | AceA dBGB | A2ed cdec | AE~E2 GEDG |A2ed cdec |(3.A.B.A ec dBGB | A2ed cdec | AE~E2 GEDG ||: ea{b}ag eA (3.B.c.d |efge d3f | ea{b}ag edcd |AE~E2 GED2 |ea{b}ag eA (3.B.c.d | efge d3c |[1 A3B +E3c3+d | (3.e.f.g fa gedB :|2 AEAc {d}cBcd| (3.e.f.g fa gedB ||
Paddy Clancy's,jig,6/8,1/8,Dmaj,afd edB|dcd AFA|dcd ede|fef efg|afd edB|dcd AFA|dcd ede|1 fdd d2f:|2 fdc d2e||faf gbg|fag fed|fef gfg|afd e2d|faf gbg|fag fed|~f3 ede|1 fdc d2e:|2 fdd d2f||
